county,nearest_town,town_size,landcover_types,elevation_m,dist_to_town_m,dist_to_water_m,topographic_hazard,landcover_risk,water_proximity_risk,vulnerability_score,flood_risk_score,risk_category
Wajir,Wajir,Town,forests,192.0,62805.949523873845,10205298.278214036,4.0,1.0,0,0.0,1.4,Low
Wajir,Khorof Harar,Town,rangeland,202.0,59726.24552756549,10211612.234749177,2.0,3.0,0,0.0,1.4,Low
Wajir,Khorof Harar,Town,rangeland,212.0,53555.041939841816,10217926.208659358,2.0,3.0,0,0.0,1.4,Low
Wajir,Khorof Harar,Town,rangeland,225.0,47425.18104907346,10224240.19991239,2.0,3.0,0,0.0,1.4,Low
Wajir,Khorof Harar,Town,forests,249.0,41355.0510324504,10230554.20847616,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,forests,274.0,35375.413245017466,10236868.234318638,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,forests,295.0,29541.270226835837,10243182.277407872,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,rangeland,307.0,23959.14437065977,10249496.337711988,2.0,3.0,0,0.0,1.4,Low
Wajir,Khorof Harar,Town,rangeland,314.0,18854.22285148073,10255810.415199189,2.0,3.0,0,0.0,1.4,Low
Wajir,Khorof Harar,Town,forests,329.0,14731.259541956293,10262124.50983776,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,forests,331.0,12594.660140379281,10268438.62159606,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,forests,342.0,13428.629431585301,10274752.75044253,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,forests,342.0,16796.365105879882,10281066.896345682,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,"floodplains,rangeland",345.0,21540.539480922933,10287381.059274113,2.0,10.0,0,0.0,3.1,Low
Wajir,Khorof Harar,Town,"floodplains,forests",348.0,26943.62576730125,10293695.23919649,2.0,10.0,0,0.0,3.1,Low
Mandera,Khorof Harar,Town,forests,365.0,32680.426341275906,10300009.436081562,2.0,1.0,0,0.0,0.8,Low
Mandera,Khorof Harar,Town,"floodplains,forests",375.0,38602.44461438602,10306323.649898151,2.0,10.0,0,0.0,3.1,Low
Mandera,El Wak,Town,"floodplains,forests",387.0,40225.086719693725,10312637.880615156,2.0,10.0,0,0.0,3.1,Low
Mandera,El Wak,Town,"floodplains,forests",399.0,37422.543619437136,10318952.128201554,2.0,10.0,0,0.0,3.1,Low
Mandera,El Wak,Town,rangeland,414.0,35537.62946920446,10325266.392626395,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,446.0,34720.118283673284,10331580.673858808,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,512.0,35044.78972649227,10337894.971867993,0.0,3.0,0,0.0,0.8,Low
Mandera,El Wak,Town,rangeland,473.0,36481.16127970507,10344209.28662323,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,463.0,38906.299459825874,10350523.618093869,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,473.0,42149.87918131488,10356837.966249337,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,527.0,46039.24044053329,10363152.331059137,0.0,3.0,0,0.0,0.8,Low
Mandera,Takaba,Town,rangeland,556.0,50190.13093587064,10369466.712492846,0.0,3.0,0,0.0,0.8,Low
Mandera,Takaba,Town,rangeland,556.0,47533.31744118434,10375781.110520108,0.0,3.0,0,0.0,0.8,Low
Mandera,Takaba,Town,rangeland,572.0,45605.596789966046,10382095.52511065,0.0,3.0,0,0.0,0.8,Low
Mandera,Takaba,Town,rangeland,572.0,44501.81814458284,10388409.95623427,0.0,3.0,0,0.0,0.8,Low
Mandera,Takaba,Town,forests,619.0,44283.63519154771,10394724.40386084,0.0,1.0,0,0.0,0.2,Low
Mandera,Takaba,Town,forests,662.0,44963.94156857964,10401038.867960295,0.0,1.0,0,0.0,0.2,Low
Mandera,Takaba,Town,forests,759.0,46503.32144037892,10407353.348502658,0.0,1.0,0,0.0,0.2,Low
Mandera,Takaba,Town,rangeland,736.0,48820.57902761669,10413667.845458018,0.0,3.0,0,0.0,0.8,Low
Mandera,Bannissa,Town,forests,728.0,47663.898819327726,10419982.358796533,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,forests,744.0,42829.09959447171,10426296.888488438,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,forests,785.0,38430.501707462034,10432611.434504038,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,forests,798.0,34634.69819272731,10438925.99681371,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,forests,743.0,31659.253691699265,10445240.575387904,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,rangeland,808.0,29751.32833554561,10451555.17019714,0.0,3.0,0,0.0,0.8,Low
Mandera,Bannissa,Town,forests,833.0,29121.502350385443,10457869.781212008,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,forests,841.0,29850.78606264114,10464184.408403171,0.0,1.0,0,0.0,0.2,Low
Mandera,Malka Mari,Town,forests,834.0,28675.103618477253,10470499.051741362,0.0,1.0,0,0.0,0.2,Low
Mandera,Malka Mari,Town,rangeland,801.0,23669.217666707784,10476813.711197382,0.0,3.0,0,0.0,0.8,Low
Mandera,Malka Mari,Town,unknown,853.0,19449.66144634853,10483128.386742108,0.0,0.0,0,0.0,0.0,Low
Tana River,Mpeketoni,Town,forests,17.0,5421.418036145216,9751184.430534648,10.0,1.0,0,1.5,3.6,Low
Lamu,Mpeketoni,Town,forests,12.0,1187.3337990657199,9757496.759300822,10.0,1.0,0,6.0,4.4,Medium
Lamu,Mapenya,Town,unknown,19.0,4165.20960827684,9763809.108355138,10.0,0.0,0,3.0,3.6,Low
Lamu,Mkunumbi,Town,unknown,11.0,3203.365729677392,9770121.477658274,10.0,0.0,0,3.0,3.6,Low
Lamu,Mkunumbi,Town,forests,13.0,7485.830805778029,9776433.867171006,10.0,1.0,0,1.5,3.6,Low
Lamu,Mkunumbi,Town,forests,12.0,13487.065718954553,9782746.276854211,10.0,1.0,0,0.0,3.2,Low
Lamu,Mkunumbi,Town,forests,17.0,19693.942940966972,9789058.706668872,10.0,1.0,0,0.0,3.2,Low
Lamu,Majengo,Town,forests,23.0,19500.53200152339,9795371.15657607,7.0,1.0,0,0.0,2.4,Low
Lamu,Majengo,Town,forests,23.0,13763.647452597423,9801683.626536978,7.0,1.0,0,0.0,2.4,Low
Lamu,Majengo,Town,forests,28.0,8870.873804555287,9807996.116512885,7.0,1.0,0,1.5,2.7,Low
Lamu,Bodhei,Town,forests,25.0,6687.2925280681675,9814308.626465166,7.0,1.0,0,1.5,2.7,Low
Lamu,Bodhei,Town,forests,26.0,6459.26903570267,9820621.156355299,7.0,1.0,0,1.5,2.7,Low
Garissa,Bodhei,Town,rangeland,38.0,10900.073375680471,9826933.706144862,7.0,3.0,0,0.0,2.8,Low
Garissa,Bodhei,Town,forests,46.0,16612.89290625956,9833246.275795532,7.0,1.0,0,0.0,2.4,Low
Garissa,Ijara,Town,forests,47.0,18379.618532977154,9839558.865269085,7.0,1.0,0,0.0,2.4,Low
Garissa,Ijara,Town,forests,54.0,16253.846084995195,9845871.47452739,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,58.0,16451.49888890584,9852184.103532419,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,59.0,18899.8224020393,9858496.752246238,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,64.0,22887.593275955925,9864809.420631012,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,68.0,27759.101806480325,9871122.108648999,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,75.0,33126.737059956504,9877434.81626256,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,76.0,38785.059641264605,9883747.543434147,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,79.0,44623.62785020295,9890060.290126307,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,"forests,wetlands",85.0,50580.06170073703,9896373.056301685,4.0,8.0,0,0.0,3.2,Low
Garissa,Ijara,Town,forests,86.0,56617.17309074448,9902685.841923023,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,rangeland,88.0,61186.43448685811,9908998.646953152,4.0,3.0,0,0.0,2.0,Low
Garissa,Kolbio,Town,forests,103.0,62656.10562761771,9915311.471355004,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,forests,106.0,64713.851281034076,9921624.315091599,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,forests,109.0,67305.7552578411,9927937.178126056,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,"floodplains,rangeland,wetlands",115.0,70372.82147273202,9934250.060421586,4.0,10.0,0,0.0,3.7,Low
Garissa,Kolbio,Town,forests,119.0,73855.8764164208,9940562.961941492,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,forests,120.0,77698.99695904851,9946875.882649172,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,126.0,79633.7811155746,9953188.822508113,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,"rangeland,wetlands",122.0,73939.3727648038,9959501.781481903,4.0,8.0,0,0.0,3.2,Low
Garissa,Hagadera,Town,forests,120.0,68356.49027665168,9965814.75953421,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,118.0,62914.830120022896,9972127.756628804,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,121.0,57654.39361506376,9978440.772729542,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,122.0,52629.54992406898,9984753.807800375,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,133.0,47914.47709512684,9991066.86180534,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,137.0,43609.76809602178,9997379.93470857,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,134.0,39848.63610562053,10003693.026474286,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,140.0,36798.13709371071,10010006.137066798,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,133.0,34646.48835967208,10016319.26645051,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,129.0,33566.98654550715,10022632.414589912,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,rangeland,127.0,33662.93486663964,10028945.581449585,4.0,3.0,0,0.0,2.0,Low
Garissa,Liboi,Town,rangeland,117.0,34896.48802243607,10035258.766994195,4.0,3.0,0,0.0,2.0,Low
Garissa,Liboi,Town,rangeland,114.0,30252.893661833008,10041571.971188504,4.0,3.0,0,0.0,2.0,Low
Garissa,Liboi,Town,rangeland,102.0,26321.04560096972,10047885.193997357,4.0,3.0,0,0.0,2.0,Low
Wajir,Liboi,Town,"floodplains,forests",97.0,23461.553148555173,10054198.43538569,4.0,10.0,0,0.0,3.7,Low
Wajir,Liboi,Town,"floodplains,forests",98.0,22094.765867884427,10060511.695318522,4.0,10.0,0,0.0,3.7,Low
Wajir,Liboi,Town,"floodplains,forests",97.0,22494.444855803453,10066824.973760966,4.0,10.0,0,0.0,3.7,Low
Wajir,Liboi,Town,rangeland,95.0,24574.551633446623,10073138.270678218,4.0,3.0,0,0.0,2.0,Low
Wajir,Liboi,Town,rangeland,93.0,27962.551646784414,10079451.586035568,4.0,3.0,0,0.0,2.0,Low
Wajir,Liboi,Town,"floodplains,forests",92.0,32248.832059676784,10085764.919798382,4.0,10.0,0,0.0,3.7,Low
Wajir,Liboi,Town,forests,92.0,37123.53986121729,10092078.271932118,4.0,1.0,0,0.0,1.4,Low
Wajir,Liboi,Town,forests,100.0,42384.12936986604,10098391.642402323,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,forests,106.0,44266.37995132498,10104705.031174626,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,"floodplains,rangeland",110.0,40561.0245713715,10111018.438214745,4.0,10.0,0,0.0,3.7,Low
Wajir,Dif,Town,"floodplains,rangeland",118.0,37562.856688006825,10117331.863488479,4.0,10.0,0,0.0,3.7,Low
Wajir,Dif,Town,"floodplains,forests",123.0,35451.75396010859,10123645.306961715,4.0,10.0,0,0.0,3.7,Low
Wajir,Dif,Town,"floodplains,rangeland",126.0,34391.46235815527,10129958.768600428,4.0,10.0,0,0.0,3.7,Low
Wajir,Dif,Town,forests,131.0,34479.06140568139,10136272.248370672,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,forests,133.0,35706.10361970463,10142585.746238586,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,"floodplains,forests,wetlands",132.0,37962.259732337065,10148899.262170399,4.0,10.0,0,0.0,3.7,Low
Wajir,Dif,Town,forests,139.0,41078.31131229419,10155212.796132417,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,forests,138.0,44875.4869004682,10161526.348091034,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,rangeland,139.0,49196.322594665835,10167839.918012725,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,rangeland,150.0,53915.06428747688,10174153.505864052,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,rangeland,161.0,58936.214040325845,10180467.111611651,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,rangeland,169.0,64188.843747893116,10186780.735222252,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,rangeland,178.0,69620.58004624619,10193094.376662659,4.0,3.0,0,0.0,2.0,Low
Wajir,Wajir,Town,rangeland,185.0,70290.76968176043,10199408.035899762,4.0,3.0,0,0.0,2.0,Low
Wajir,Korof Harar,Town,rangeland,195.0,64803.169332597136,10205721.712900532,4.0,3.0,0,0.0,2.0,Low
Wajir,Korof Harar,Town,rangeland,203.0,58529.22536079928,10212035.407632021,2.0,3.0,0,0.0,1.4,Low
Wajir,Korof Harar,Town,rangeland,212.0,52268.31597747532,10218349.120061362,2.0,3.0,0,0.0,1.4,Low
Wajir,Korof Harar,Town,forests,221.0,46025.76079661448,10224662.85015577,2.0,1.0,0,0.0,0.8,Low
Wajir,Korof Harar,Town,rangeland,241.0,39810.19500948402,10230976.597882543,2.0,3.0,0,0.0,1.4,Low
Wajir,Korof Harar,Town,forests,267.0,33636.583721881136,10237290.363209056,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,forests,291.0,27466.177729752097,10243604.146102762,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,forests,296.0,21348.181923562257,10249917.946531203,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,forests,307.0,15400.843866512334,10256231.764461992,2.0,1.0,0,0.0,0.8,Low
Wajir,Khorof Harar,Town,forests,312.0,9935.506034413693,10262545.599862827,2.0,1.0,0,1.5,1.2,Low
Wajir,Khorof Harar,Town,forests,316.0,6350.569779086849,10268859.452701483,2.0,1.0,0,1.5,1.2,Low
Wajir,Khorof Harar,Town,forests,325.0,7876.062523763476,10275173.322945815,2.0,1.0,0,1.5,1.2,Low
Wajir,Khorof Harar,Town,"floodplains,forests",328.0,12799.302841850871,10281487.210563755,2.0,10.0,0,0.0,3.1,Low
Mandera,Khorof Harar,Town,"floodplains,rangeland",331.0,18592.9856020111,10287801.115523316,2.0,10.0,0,0.0,3.1,Low
Mandera,Khorof Harar,Town,forests,348.0,24650.82639498669,10294115.037792588,2.0,1.0,0,0.0,0.8,Low
Mandera,Khorof Harar,Town,"floodplains,forests",359.0,30817.438866897304,10300428.97733974,2.0,10.0,0,0.0,3.1,Low
Mandera,Khorof Harar,Town,forests,373.0,37038.53402436621,10306742.93413302,2.0,1.0,0,0.0,0.8,Low
Mandera,El Wak,Town,rangeland,384.0,34914.577530762945,10313056.90814075,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,394.0,31645.171724821645,10319370.899331335,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,forests,420.0,29392.06067691147,10325684.907673249,2.0,1.0,0,0.0,0.8,Low
Mandera,El Wak,Town,forests,492.0,28398.181916753754,10331998.933135051,2.0,1.0,0,0.0,0.8,Low
Mandera,El Wak,Town,rangeland,468.0,28794.225280754374,10338312.975685373,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,443.0,30526.140451433243,10344627.035292925,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,443.0,33386.67788508499,10350941.11192649,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,forests,457.0,37115.797681637094,10357255.20555493,2.0,1.0,0,0.0,0.8,Low
Mandera,El Wak,Town,rangeland,477.0,41479.896129161316,10363569.316147186,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,498.0,46299.765617417615,10369883.443672266,2.0,3.0,0,0.0,1.4,Low
Mandera,El Wak,Town,rangeland,518.0,51447.468135658535,10376197.58809926,0.0,3.0,0,0.0,0.8,Low
Mandera,Takaba,Town,rangeland,528.0,51768.58466758984,10382511.74939733,0.0,3.0,0,0.0,0.8,Low
Mandera,Takaba,Town,forests,559.0,50798.89485106914,10388825.927535716,0.0,1.0,0,0.0,0.2,Low
Mandera,Takaba,Town,rangeland,620.0,50607.867428835016,10395140.12248373,0.0,3.0,0,0.0,0.8,Low
Mandera,Takaba,Town,forests,760.0,51204.218003003436,10401454.334210759,0.0,1.0,0,0.0,0.2,Low
Mandera,Takaba,Town,forests,719.0,52561.153002038125,10407768.562686265,0.0,1.0,0,0.0,0.2,Low
Mandera,Takaba,Town,forests,713.0,54622.01787290747,10414082.807879781,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,forests,726.0,51772.9721988333,10420397.069760919,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,rangeland,731.0,47359.53094906273,10426711.34829936,0.0,3.0,0,0.0,0.8,Low
Mandera,Bannissa,Town,forests,750.0,43422.30833487894,10433025.643464861,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,rangeland,765.0,40101.81689828233,10439339.955227252,0.0,3.0,0,0.0,0.8,Low
Mandera,Bannissa,Town,forests,715.0,37561.97204563983,10445654.283556432,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,forests,800.0,35968.52703922547,10451968.628422378,0.0,1.0,0,0.0,0.2,Low
Mandera,Bannissa,Town,forests,797.0,35449.33425024452,10458282.989795135,0.0,1.0,0,0.0,0.2,Low
Mandera,Malka Mari,Town,forests,791.0,31674.641916489167,10464597.367644826,0.0,1.0,0,0.0,0.2,Low
Mandera,Malka Mari,Town,unknown,791.0,25713.14974796742,10470911.761941638,0.0,0.0,0,0.0,0.0,Low
Mandera,Malka Mari,Town,rangeland,784.0,19978.397517943766,10477226.172655836,0.0,3.0,0,0.0,0.8,Low
Mandera,Malka Mari,Town,unknown,790.0,14737.497508348091,10483540.599757753,0.0,0.0,0,0.0,0.0,Low
Lamu,Mpeketoni,Town,unknown,6.0,5700.0756669617795,9757943.729535697,10.0,0.0,0,1.5,3.3,Low
Lamu,Mapenya,Town,unknown,10.0,2162.8501293397358,9764255.789634854,10.0,0.0,0,3.0,3.6,Low
Lamu,Mkunumbi,Town,unknown,10.0,13483.696045776645,9783192.093500154,10.0,0.0,0,0.0,3.0,Low
Lamu,Mokowe,Town,forests,20.0,18106.414241309547,9789504.235845074,7.0,1.0,0,0.0,2.4,Low
Lamu,Majengo,Town,forests,19.0,18251.123184229204,9795816.3986521,10.0,1.0,0,0.0,3.2,Low
Lamu,Majengo,Town,forests,24.0,11927.729890589513,9802128.581881696,7.0,1.0,0,0.0,2.4,Low
Lamu,Majengo,Town,rangeland,25.0,5614.726280043949,9808440.785494441,7.0,3.0,0,1.5,3.2,Low
Lamu,Majengo,Town,rangeland,17.0,930.9833815755527,9814753.009451004,10.0,3.0,0,6.0,5.0,Medium
Lamu,Bodhei,Town,forests,35.0,2982.1286131626453,9821065.253712159,7.0,1.0,0,3.0,3.0,Low
Garissa,Bodhei,Town,forests,38.0,9272.676754048656,9827377.51823878,7.0,1.0,0,1.5,2.7,Low
Garissa,Bodhei,Town,forests,43.0,15593.561020649046,9833689.802991841,7.0,1.0,0,0.0,2.4,Low
Garissa,Bodhei,Town,forests,51.0,21918.55206039706,9840002.107932419,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,51.0,22520.669977334488,9846314.433021685,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,59.0,22663.73489442928,9852626.778220916,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,62.0,24498.905087818268,9858939.143491484,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,64.0,27691.785598600974,9865251.52879486,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,70.0,31836.4696028916,9871563.934092615,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,rangeland,74.0,36611.115414758904,9877876.359346414,4.0,3.0,0,0.0,2.0,Low
Garissa,Ijara,Town,rangeland,75.0,41800.405680444695,9884188.804518027,4.0,3.0,0,0.0,2.0,Low
Garissa,Ijara,Town,forests,85.0,47267.972520372714,9890501.269569315,4.0,1.0,0,0.0,1.4,Low
Garissa,Ijara,Town,forests,91.0,52927.64594541936,9896813.754462238,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,forests,95.0,54043.051111961024,9903126.259158855,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,forests,108.0,54977.92295726204,9909438.78362132,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,forests,110.0,56609.00829284372,9915751.327811882,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,"forests,wetlands",109.0,58878.47480279917,9922063.891692888,4.0,8.0,0,0.0,3.2,Low
Garissa,Kolbio,Town,"forests,wetlands",110.0,61715.937474111706,9928376.47522678,4.0,8.0,0,0.0,3.2,Low
Garissa,Kolbio,Town,forests,115.0,65047.107925818455,9934689.078376096,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,forests,113.0,68800.31052777075,9941001.701103466,4.0,1.0,0,0.0,1.4,Low
Garissa,Kolbio,Town,"rangeland,wetlands",114.0,72910.39964176777,9947314.343371619,4.0,8.0,0,0.0,3.2,Low
Garissa,Kolbio,Town,forests,115.0,77320.48364519521,9953627.005143372,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,"floodplains,forests",113.0,77010.18077721592,9959939.68638165,4.0,10.0,0,0.0,3.7,Low
Garissa,Hagadera,Town,forests,112.0,71666.91608705402,9966252.387049451,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,115.0,66496.71380991851,9972565.107109886,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,119.0,61543.20597440119,9978877.846526148,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,123.0,56863.05148070173,9985190.605261527,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,123.0,52529.36525207877,9991503.383279404,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,122.0,48634.853468224464,9997816.180543253,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,129.0,45292.94534433624,10004128.997016644,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,forests,124.0,42633.789323192876,10010441.832663229,4.0,1.0,0,0.0,1.4,Low
Garissa,Hagadera,Town,rangeland,127.0,40791.129601222856,10016754.687446762,4.0,3.0,0,0.0,2.0,Low
Garissa,Hagadera,Town,rangeland,128.0,39878.310950103245,10023067.561331082,4.0,3.0,0,0.0,2.0,Low
Garissa,Liboi,Town,rangeland,106.0,36900.893857164214,10029380.454280121,4.0,3.0,0,0.0,2.0,Low
Garissa,Liboi,Town,rangeland,115.0,31289.958422341362,10035693.3662579,4.0,3.0,0,0.0,2.0,Low
Garissa,Liboi,Town,rangeland,108.0,26010.270984478473,10042006.297228536,4.0,3.0,0,0.0,2.0,Low
Garissa,Liboi,Town,rangeland,96.0,21309.482943050363,10048319.247156227,4.0,3.0,0,0.0,2.0,Low
Garissa,Liboi,Town,"floodplains,forests",98.0,17656.191489511722,10054632.216005268,4.0,10.0,0,0.0,3.7,Low
Wajir,Liboi,Town,"floodplains,forests",92.0,15794.787131470237,10060945.203740042,4.0,10.0,0,0.0,3.7,Low
Wajir,Liboi,Town,"floodplains,forests",94.0,16349.210107604877,10067258.210325016,4.0,10.0,0,0.0,3.7,Low
Wajir,Liboi,Town,"floodplains,forests",90.0,19110.343004686263,10073571.235724755,4.0,10.0,0,0.0,3.7,Low
Wajir,Liboi,Town,"floodplains,rangeland",89.0,23306.671070123095,10079884.279903907,4.0,10.0,0,0.0,3.7,Low
Wajir,Liboi,Town,rangeland,89.0,28306.956582880193,10086197.342827208,4.0,3.0,0,0.0,2.0,Low
Wajir,Liboi,Town,forests,91.0,33755.79703694191,10092510.424459483,4.0,1.0,0,0.0,1.4,Low
Wajir,Liboi,Town,forests,96.0,39467.84823388992,10098823.524765648,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,rangeland,104.0,39568.02293937957,10105136.643710703,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,"floodplains,rangeland",110.0,35373.89941207505,10111449.781259734,4.0,10.0,0,0.0,3.7,Low
Wajir,Dif,Town,"floodplains,rangeland",113.0,31891.758306809297,10117762.937377919,4.0,10.0,0,0.0,3.7,Low
Wajir,Dif,Town,"floodplains,forests",119.0,29375.889844977904,10124076.112030517,4.0,10.0,0,0.0,3.7,Low
Wajir,Dif,Town,forests,121.0,28087.163054830085,10130389.30518288,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,forests,123.0,28194.35618617578,10136702.51680044,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,forests,125.0,29682.349654925983,10143015.746848721,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,forests,127.0,32361.230034126034,10149328.995293327,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,forests,130.0,35965.86862020654,10155642.26209995,4.0,1.0,0,0.0,1.4,Low
Wajir,Dif,Town,rangeland,135.0,40248.29648432705,10161955.547234366,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,rangeland,143.0,45015.48846979925,10168268.850662438,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,rangeland,151.0,50129.33474981457,10174582.172350112,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,rangeland,158.0,55494.0841058153,10180895.512263421,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,rangeland,166.0,61043.62134594931,10187208.870368477,4.0,3.0,0,0.0,2.0,Low
Wajir,Dif,Town,rangeland,171.0,66731.8605413634,10193522.24663148,4.0,3.0,0,0.0,2.0,Low
Wajir,Korof Harar,Town,"rangeland,wetlands",179.0,70651.9858001441,10199835.641018715,4.0,8.0,0,0.0,3.2,Low
Wajir,Korof Harar,Town,rangeland,192.0,64326.00870013416,10206149.053496541,4.0,3.0,0,0.0,2.0,Low
Wajir,Korof Harar,Town,forests,201.0,58000.47293837963,10212462.484031415,2.0,1.0,0,0.0,0.8,Low
